Region,Division_IPC,Fecha,Valor_IPC
Noroeste,Restaurantes y hoteles,2020-11-01,33.7
Noroeste,Bienes y servicios varios,2020-11-01,26.6
Noreste,Nivel general,2020-11-01,40.1
Noreste,Alimentos y bebidas no alcohólicas,2020-11-01,44.8
Noreste,Bebidas alcohólicas y tabaco,2020-11-01,32.9
Noreste,Prendas de vestir y calzado,2020-11-01,51.4
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-11-01,19.5
Noreste,Equipamiento y mantenimiento del hogar,2020-11-01,52.2
Noreste,Salud,2020-11-01,35.6
Noreste,Transporte,2020-11-01,37.6
Noreste,Comunicación,2020-11-01,18.5
Noreste,Recreación y cultura,2020-11-01,49.6
Noreste,Educación,2020-11-01,25.9
Noreste,Restaurantes y hoteles,2020-11-01,35.7
Noreste,Bienes y servicios varios,2020-11-01,28.0
Cuyo,Nivel general,2020-11-01,36.4
Cuyo,Alimentos y bebidas no alcohólicas,2020-11-01,40.7
Cuyo,Bebidas alcohólicas y tabaco,2020-11-01,32.9
Cuyo,Prendas de vestir y calzado,2020-11-01,61.8
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2020-11-01,18.4
Cuyo,Equipamiento y mantenimiento del hogar,2020-11-01,37.5
Cuyo,Salud,2020-11-01,32.1
Cuyo,Transporte,2020-11-01,35.7
Cuyo,Comunicación,2020-11-01,19.5
Cuyo,Recreación y cultura,2020-11-01,40.9
Cuyo,Educación,2020-11-01,26.7
Cuyo,Restaurantes y hoteles,2020-11-01,33.0
Cuyo,Bienes y servicios varios,2020-11-01,24.5
Patagonia,Nivel general,2020-11-01,33.7
Patagonia,Alimentos y bebidas no alcohólicas,2020-11-01,37.5
Patagonia,Bebidas alcohólicas y tabaco,2020-11-01,32.5
Patagonia,Prendas de vestir y calzado,2020-11-01,49.3
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2020-11-01,16.6
Patagonia,Equipamiento y mantenimiento del hogar,2020-11-01,41.0
Patagonia,Salud,2020-11-01,32.5
Patagonia,Transporte,2020-11-01,36.1
Patagonia,Comunicación,2020-11-01,15.8
Patagonia,Recreación y cultura,2020-11-01,37.8
Patagonia,Educación,2020-11-01,17.4
Patagonia,Restaurantes y hoteles,2020-11-01,26.6
Patagonia,Bienes y servicios varios,2020-11-01,21.0
Nacional,Nivel general,2020-12-01,36.1
Nacional,Alimentos y bebidas no alcohólicas,2020-12-01,42.1
Nacional,Bebidas alcohólicas y tabaco,2020-12-01,33.1
Nacional,Prendas de vestir y calzado,2020-12-01,60.0
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2020-12-01,17.6
Nacional,Equipamiento y mantenimiento del hogar,2020-12-01,37.7
Nacional,Salud,2020-12-01,28.7
Nacional,Transporte,2020-12-01,34.2
Nacional,Comunicación,2020-12-01,7.6
Nacional,Recreación y cultura,2020-12-01,48.0
Nacional,Educación,2020-12-01,20.1
Nacional,Restaurantes y hoteles,2020-12-01,36.3
Nacional,Bienes y servicios varios,2020-12-01,26.7
GBA,Nivel general,2020-12-01,34.1
GBA,Alimentos y bebidas no alcohólicas,2020-12-01,38.4
GBA,Bebidas alcohólicas y tabaco,2020-12-01,32.2
GBA,Prendas de vestir y calzado,2020-12-01,60.1
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2020-12-01,17.8
GBA,Equipamiento y mantenimiento del hogar,2020-12-01,37.7
GBA,Salud,2020-12-01,24.5
GBA,Transporte,2020-12-01,33.8
GBA,Comunicación,2020-12-01,7.6
GBA,Recreación y cultura,2020-12-01,49.6
GBA,Educación,2020-12-01,18.2
GBA,Restaurantes y hoteles,2020-12-01,35.9
GBA,Bienes y servicios varios,2020-12-01,30.5
Pampeana,Nivel general,2020-12-01,37.9
Pampeana,Alimentos y bebidas no alcohólicas,2020-12-01,44.7
Pampeana,Bebidas alcohólicas y tabaco,2020-12-01,33.2
Pampeana,Prendas de vestir y calzado,2020-12-01,61.1
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2020-12-01,19.3
Pampeana,Equipamiento y mantenimiento del hogar,2020-12-01,36.7
Pampeana,Salud,2020-12-01,31.1
Pampeana,Transporte,2020-12-01,35.7
Pampeana,Comunicación,2020-12-01,6.9
Pampeana,Recreación y cultura,2020-12-01,49.9
Pampeana,Educación,2020-12-01,19.7
Pampeana,Restaurantes y hoteles,2020-12-01,37.9
Pampeana,Bienes y servicios varios,2020-12-01,23.7
Noroeste,Nivel general,2020-12-01,38.1
Noroeste,Alimentos y bebidas no alcohólicas,2020-12-01,48.1
Noroeste,Bebidas alcohólicas y tabaco,2020-12-01,35.0
Noroeste,Prendas de vestir y calzado,2020-12-01,63.0
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-12-01,7.1
Noroeste,Equipamiento y mantenimiento del hogar,2020-12-01,37.1
Noroeste,Salud,2020-12-01,34.8
Noroeste,Transporte,2020-12-01,28.7
Noroeste,Comunicación,2020-12-01,7.2
Noroeste,Recreación y cultura,2020-12-01,40.2
Noroeste,Educación,2020-12-01,28.8
Noroeste,Restaurantes y hoteles,2020-12-01,35.1
Noroeste,Bienes y servicios varios,2020-12-01,25.7
Noreste,Nivel general,2020-12-01,42.2
Noreste,Alimentos y bebidas no alcohólicas,2020-12-01,52.0
Noreste,Bebidas alcohólicas y tabaco,2020-12-01,36.0
Noreste,Prendas de vestir y calzado,2020-12-01,54.8
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-12-01,19.1
Noreste,Equipamiento y mantenimiento del hogar,2020-12-01,47.6
Noreste,Salud,2020-12-01,36.0
Noreste,Transporte,2020-12-01,34.1
Noreste,Comunicación,2020-12-01,11.2
Noreste,Recreación y cultura,2020-12-01,50.6
Noreste,Educación,2020-12-01,25.5
Noreste,Restaurantes y hoteles,2020-12-01,39.1
Noreste,Bienes y servicios varios,2020-12-01,24.8
Cuyo,Nivel general,2020-12-01,37.8
Cuyo,Alimentos y bebidas no alcohólicas,2020-12-01,44.8
Cuyo,Bebidas alcohólicas y tabaco,2020-12-01,34.1
Cuyo,Prendas de vestir y calzado,2020-12-01,64.2
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2020-12-01,19.4
Cuyo,Equipamiento y mantenimiento del hogar,2020-12-01,34.3
Cuyo,Salud,2020-12-01,32.1
Cuyo,Transporte,2020-12-01,35.5
Cuyo,Comunicación,2020-12-01,10.5
Cuyo,Recreación y cultura,2020-12-01,42.1
Cuyo,Educación,2020-12-01,26.0
Cuyo,Restaurantes y hoteles,2020-12-01,37.0
Cuyo,Bienes y servicios varios,2020-12-01,24.4
Patagonia,Nivel general,2020-12-01,32.3
Patagonia,Alimentos y bebidas no alcohólicas,2020-12-01,36.3
Patagonia,Bebidas alcohólicas y tabaco,2020-12-01,33.7
Patagonia,Prendas de vestir y calzado,2020-12-01,46.8
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2020-12-01,17.6
Patagonia,Equipamiento y mantenimiento del hogar,2020-12-01,39.6
Patagonia,Salud,2020-12-01,29.7
Patagonia,Transporte,2020-12-01,33.7
Patagonia,Comunicación,2020-12-01,7.5
Patagonia,Recreación y cultura,2020-12-01,37.4
Patagonia,Educación,2020-12-01,16.8
Patagonia,Restaurantes y hoteles,2020-12-01,25.5
Patagonia,Bienes y servicios varios,2020-12-01,19.2
Nacional,Nivel general,2021-01-01,38.5
Nacional,Alimentos y bebidas no alcohólicas,2021-01-01,42.3
Nacional,Bebidas alcohólicas y tabaco,2021-01-01,33.2
Nacional,Prendas de vestir y calzado,2021-01-01,60.5
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2021-01-01,18.1
Nacional,Equipamiento y mantenimiento del hogar,2021-01-01,43.6
Nacional,Salud,2021-01-01,35.7
Nacional,Transporte,2021-01-01,38.4
Nacional,Comunicación,2021-01-01,23.7
Nacional,Recreación y cultura,2021-01-01,47.8
Nacional,Educación,2021-01-01,20.1
Nacional,Restaurantes y hoteles,2021-01-01,37.9
Nacional,Bienes y servicios varios,2021-01-01,25.4
GBA,Nivel general,2021-01-01,35.9
GBA,Alimentos y bebidas no alcohólicas,2021-01-01,37.5
GBA,Bebidas alcohólicas y tabaco,2021-01-01,31.7
GBA,Prendas de vestir y calzado,2021-01-01,59.3
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2021-01-01,17.4
GBA,Equipamiento y mantenimiento del hogar,2021-01-01,44.1
GBA,Salud,2021-01-01,31.5
GBA,Transporte,2021-01-01,36.6
GBA,Comunicación,2021-01-01,25.5
GBA,Recreación y cultura,2021-01-01,48.0
GBA,Educación,2021-01-01,17.7
GBA,Restaurantes y hoteles,2021-01-01,38.0
GBA,Bienes y servicios varios,2021-01-01,29.0
Pampeana,Nivel general,2021-01-01,40.7
Pampeana,Alimentos y bebidas no alcohólicas,2021-01-01,46.1
Pampeana,Bebidas alcohólicas y tabaco,2021-01-01,34.1
Pampeana,Prendas de vestir y calzado,2021-01-01,62.5
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2021-01-01,20.1
Pampeana,Equipamiento y mantenimiento del hogar,2021-01-01,42.2
Pampeana,Salud,2021-01-01,38.0
Pampeana,Transporte,2021-01-01,40.6
Pampeana,Comunicación,2021-01-01,21.0
Pampeana,Recreación y cultura,2021-01-01,50.2
Pampeana,Educación,2021-01-01,19.8
Pampeana,Restaurantes y hoteles,2021-01-01,38.9
Pampeana,Bienes y servicios varios,2021-01-01,22.8
Noroeste,Nivel general,2021-01-01,42.3
Noroeste,Alimentos y bebidas no alcohólicas,2021-01-01,49.1
Noroeste,Bebidas alcohólicas y tabaco,2021-01-01,35.9
Noroeste,Prendas de vestir y calzado,2021-01-01,67.0
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2021-01-01,13.5
Noroeste,Equipamiento y mantenimiento del hogar,2021-01-01,42.6
Noroeste,Salud,2021-01-01,43.3
Noroeste,Transporte,2021-01-01,35.5
Noroeste,Comunicación,2021-01-01,23.9
Noroeste,Recreación y cultura,2021-01-01,43.4
Noroeste,Educación,2021-01-01,31.7
Noroeste,Restaurantes y hoteles,2021-01-01,39.9
Noroeste,Bienes y servicios varios,2021-01-01,25.5
Noreste,Nivel general,2021-01-01,43.9
Noreste,Alimentos y bebidas no alcohólicas,2021-01-01,51.3
Noreste,Bebidas alcohólicas y tabaco,2021-01-01,37.1
Noreste,Prendas de vestir y calzado,2021-01-01,54.4
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2021-01-01,18.8
Noreste,Equipamiento y mantenimiento del hogar,2021-01-01,52.5
Noreste,Salud,2021-01-01,43.5
Noreste,Transporte,2021-01-01,40.4
Noreste,Comunicación,2021-01-01,24.8
Noreste,Recreación y cultura,2021-01-01,51.8
Noreste,Educación,2021-01-01,26.0
Noreste,Restaurantes y hoteles,2021-01-01,36.6
Noreste,Bienes y servicios varios,2021-01-01,23.3
Cuyo,Nivel general,2021-01-01,40.4
Cuyo,Alimentos y bebidas no alcohólicas,2021-01-01,45.7
Cuyo,Bebidas alcohólicas y tabaco,2021-01-01,34.4
Cuyo,Prendas de vestir y calzado,2021-01-01,68.5
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2021-01-01,20.0
Cuyo,Equipamiento y mantenimiento del hogar,2021-01-01,41.2
Cuyo,Salud,2021-01-01,39.5
Cuyo,Transporte,2021-01-01,38.5
Cuyo,Comunicación,2021-01-01,25.3
Cuyo,Recreación y cultura,2021-01-01,40.8
Cuyo,Educación,2021-01-01,25.1
Cuyo,Restaurantes y hoteles,2021-01-01,39.5
Cuyo,Bienes y servicios varios,2021-01-01,22.1
Patagonia,Nivel general,2021-01-01,34.3
Patagonia,Alimentos y bebidas no alcohólicas,2021-01-01,36.1
Patagonia,Bebidas alcohólicas y tabaco,2021-01-01,33.4
Patagonia,Prendas de vestir y calzado,2021-01-01,45.5
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2021-01-01,17.0
Patagonia,Equipamiento y mantenimiento del hogar,2021-01-01,45.0
Patagonia,Salud,2021-01-01,35.1
Patagonia,Transporte,2021-01-01,40.3
Patagonia,Comunicación,2021-01-01,23.5
Patagonia,Recreación y cultura,2021-01-01,39.2
Patagonia,Educación,2021-01-01,18.4
Patagonia,Restaurantes y hoteles,2021-01-01,24.6
Patagonia,Bienes y servicios varios,2021-01-01,17.5
Nacional,Nivel general,2021-02-01,40.7
Nacional,Alimentos y bebidas no alcohólicas,2021-02-01,43.9
Nacional,Bebidas alcohólicas y tabaco,2021-02-01,36.3
Nacional,Prendas de vestir y calzado,2021-02-01,61.2
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2021-02-01,19.8
Nacional,Equipamiento y mantenimiento del hogar,2021-02-01,47.1
Nacional,Salud,2021-02-01,39.8
Nacional,Transporte,2021-02-01,42.7
Nacional,Comunicación,2021-02-01,23.1
Nacional,Recreación y cultura,2021-02-01,47.9
Nacional,Educación,2021-02-01,18.6
Nacional,Restaurantes y hoteles,2021-02-01,41.0
Nacional,Bienes y servicios varios,2021-02-01,26.3
GBA,Nivel general,2021-02-01,38.3
GBA,Alimentos y bebidas no alcohólicas,2021-02-01,39.6
GBA,Bebidas alcohólicas y tabaco,2021-02-01,34.8
GBA,Prendas de vestir y calzado,2021-02-01,59.3
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2021-02-01,18.6
GBA,Equipamiento y mantenimiento del hogar,2021-02-01,48.5
GBA,Salud,2021-02-01,35.0
GBA,Transporte,2021-02-01,41.3
GBA,Comunicación,2021-02-01,23.7
GBA,Recreación y cultura,2021-02-01,50.5
GBA,Educación,2021-02-01,16.8
GBA,Restaurantes y hoteles,2021-02-01,41.4
GBA,Bienes y servicios varios,2021-02-01,29.8
Pampeana,Nivel general,2021-02-01,42.4
Pampeana,Alimentos y bebidas no alcohólicas,2021-02-01,47.5
Pampeana,Bebidas alcohólicas y tabaco,2021-02-01,37.0
Pampeana,Prendas de vestir y calzado,2021-02-01,63.2
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2021-02-01,21.0
Pampeana,Equipamiento y mantenimiento del hogar,2021-02-01,44.5
Pampeana,Salud,2021-02-01,42.1
Pampeana,Transporte,2021-02-01,44.3
Pampeana,Comunicación,2021-02-01,21.2
Pampeana,Recreación y cultura,2021-02-01,48.2
Pampeana,Educación,2021-02-01,18.1
Pampeana,Restaurantes y hoteles,2021-02-01,40.6
Pampeana,Bienes y servicios varios,2021-02-01,24.0
Noroeste,Nivel general,2021-02-01,44.3
Noroeste,Alimentos y bebidas no alcohólicas,2021-02-01,49.5
Noroeste,Bebidas alcohólicas y tabaco,2021-02-01,39.2
Noroeste,Prendas de vestir y calzado,2021-02-01,68.4
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2021-02-01,18.9
Noroeste,Equipamiento y mantenimiento del hogar,2021-02-01,47.0
Noroeste,Salud,2021-02-01,47.6
Noroeste,Transporte,2021-02-01,39.7
Noroeste,Comunicación,2021-02-01,24.5
Noroeste,Recreación y cultura,2021-02-01,43.5
Noroeste,Educación,2021-02-01,29.3
Noroeste,Restaurantes y hoteles,2021-02-01,42.0
Noroeste,Bienes y servicios varios,2021-02-01,25.0
Noreste,Nivel general,2021-02-01,46.1
Noreste,Alimentos y bebidas no alcohólicas,2021-02-01,52.5
Noreste,Bebidas alcohólicas y tabaco,2021-02-01,39.0
Noreste,Prendas de vestir y calzado,2021-02-01,56.8
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2021-02-01,19.7
Noreste,Equipamiento y mantenimiento del hogar,2021-02-01,54.5
Noreste,Salud,2021-02-01,51.3
Noreste,Transporte,2021-02-01,44.5
Noreste,Comunicación,2021-02-01,26.1
Noreste,Recreación y cultura,2021-02-01,49.7
Noreste,Educación,2021-02-01,21.1
Noreste,Restaurantes y hoteles,2021-02-01,45.2
Noreste,Bienes y servicios varios,2021-02-01,25.2
Cuyo,Nivel general,2021-02-01,42.8
Cuyo,Alimentos y bebidas no alcohólicas,2021-02-01,45.9
Cuyo,Bebidas alcohólicas y tabaco,2021-02-01,37.6
Cuyo,Prendas de vestir y calzado,2021-02-01,71.0
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2021-02-01,25.0
Cuyo,Equipamiento y mantenimiento del hogar,2021-02-01,44.7
Cuyo,Salud,2021-02-01,44.0
Cuyo,Transporte,2021-02-01,45.6
Cuyo,Comunicación,2021-02-01,24.6
Cuyo,Recreación y cultura,2021-02-01,35.9
Cuyo,Educación,2021-02-01,23.8
Cuyo,Restaurantes y hoteles,2021-02-01,44.2
Cuyo,Bienes y servicios varios,2021-02-01,23.4
Patagonia,Nivel general,2021-02-01,37.1
Patagonia,Alimentos y bebidas no alcohólicas,2021-02-01,38.4
Patagonia,Bebidas alcohólicas y tabaco,2021-02-01,36.5
Patagonia,Prendas de vestir y calzado,2021-02-01,47.5
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2021-02-01,18.8
Patagonia,Equipamiento y mantenimiento del hogar,2021-02-01,48.6
Patagonia,Salud,2021-02-01,40.6
Patagonia,Transporte,2021-02-01,43.8
Patagonia,Comunicación,2021-02-01,26.0
Patagonia,Recreación y cultura,2021-02-01,41.3
Patagonia,Educación,2021-02-01,14.7
Patagonia,Restaurantes y hoteles,2021-02-01,30.3
Patagonia,Bienes y servicios varios,2021-02-01,18.6
Nacional,Nivel general,2021-03-01,42.6
Nacional,Alimentos y bebidas no alcohólicas,2021-03-01,44.8
Nacional,Bebidas alcohólicas y tabaco,2021-03-01,41.0
Nacional,Prendas de vestir y calzado,2021-03-01,71.5
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2021-03-01,19.8
Nacional,Equipamiento y mantenimiento del hogar,2021-03-01,47.5
Nacional,Salud,2021-03-01,41.7
Nacional,Transporte,2021-03-01,46.3
Nacional,Comunicación,2021-03-01,13.8
Nacional,Recreación y cultura,2021-03-01,52.0
Nacional,Educación,2021-03-01,29.7
Nacional,Restaurantes y hoteles,2021-03-01,42.4
Nacional,Bienes y servicios varios,2021-03-01,26.6
GBA,Nivel general,2021-03-01,40.4
GBA,Alimentos y bebidas no alcohólicas,2021-03-01,41.1
GBA,Bebidas alcohólicas y tabaco,2021-03-01,38.8
GBA,Prendas de vestir y calzado,2021-03-01,77.8
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2021-03-01,17.4
GBA,Equipamiento y mantenimiento del hogar,2021-03-01,48.7
GBA,Salud,2021-03-01,36.9
GBA,Transporte,2021-03-01,43.3
GBA,Comunicación,2021-03-01,14.3
GBA,Recreación y cultura,2021-03-01,50.7
GBA,Educación,2021-03-01,26.6
GBA,Restaurantes y hoteles,2021-03-01,42.4
GBA,Bienes y servicios varios,2021-03-01,29.7
Pampeana,Nivel general,2021-03-01,44.9
Pampeana,Alimentos y bebidas no alcohólicas,2021-03-01,48.3
Pampeana,Bebidas alcohólicas y tabaco,2021-03-01,42.8
Pampeana,Prendas de vestir y calzado,2021-03-01,67.3
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2021-03-01,21.7
Pampeana,Equipamiento y mantenimiento del hogar,2021-03-01,45.3
Pampeana,Salud,2021-03-01,44.4
Pampeana,Transporte,2021-03-01,49.4
Pampeana,Comunicación,2021-03-01,11.8
Pampeana,Recreación y cultura,2021-03-01,59.2
Pampeana,Educación,2021-03-01,34.0
Pampeana,Restaurantes y hoteles,2021-03-01,42.3
Pampeana,Bienes y servicios varios,2021-03-01,24.5
Noroeste,Nivel general,2021-03-01,44.9
Noroeste,Alimentos y bebidas no alcohólicas,2021-03-01,47.4
Noroeste,Bebidas alcohólicas y tabaco,2021-03-01,44.1
Noroeste,Prendas de vestir y calzado,2021-03-01,72.2
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2021-03-01,20.0
Noroeste,Equipamiento y mantenimiento del hogar,2021-03-01,47.4
Noroeste,Salud,2021-03-01,49.1
Noroeste,Transporte,2021-03-01,46.7
Noroeste,Comunicación,2021-03-01,14.6
Noroeste,Recreación y cultura,2021-03-01,42.6
Noroeste,Educación,2021-03-01,39.9
Noroeste,Restaurantes y hoteles,2021-03-01,43.5
Noroeste,Bienes y servicios varios,2021-03-01,25.7
Noreste,Nivel general,2021-03-01,45.9
Noreste,Alimentos y bebidas no alcohólicas,2021-03-01,52.4
Noreste,Bebidas alcohólicas y tabaco,2021-03-01,43.6
Noreste,Prendas de vestir y calzado,2021-03-01,55.8
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2021-03-01,19.6
Noreste,Equipamiento y mantenimiento del hogar,2021-03-01,54.9
Noreste,Salud,2021-03-01,51.0
Noreste,Transporte,2021-03-01,45.2
Noreste,Comunicación,2021-03-01,18.8
Noreste,Recreación y cultura,2021-03-01,46.6
Noreste,Educación,2021-03-01,28.0
Noreste,Restaurantes y hoteles,2021-03-01,46.1
Noreste,Bienes y servicios varios,2021-03-01,25.3
Cuyo,Nivel general,2021-03-01,44.5
Cuyo,Alimentos y bebidas no alcohólicas,2021-03-01,46.8
Cuyo,Bebidas alcohólicas y tabaco,2021-03-01,42.2
Cuyo,Prendas de vestir y calzado,2021-03-01,70.2
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2021-03-01,27.8
Cuyo,Equipamiento y mantenimiento del hogar,2021-03-01,47.1
Cuyo,Salud,2021-03-01,45.1
Cuyo,Transporte,2021-03-01,50.1
Cuyo,Comunicación,2021-03-01,15.6
Cuyo,Recreación y cultura,2021-03-01,41.9
Cuyo,Educación,2021-03-01,26.5
Cuyo,Restaurantes y hoteles,2021-03-01,44.7
Cuyo,Bienes y servicios varios,2021-03-01,23.2
Patagonia,Nivel general,2021-03-01,39.0
Patagonia,Alimentos y bebidas no alcohólicas,2021-03-01,39.6
Patagonia,Bebidas alcohólicas y tabaco,2021-03-01,40.3
Patagonia,Prendas de vestir y calzado,2021-03-01,54.3
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2021-03-01,19.6
Patagonia,Equipamiento y mantenimiento del hogar,2021-03-01,45.5
Patagonia,Salud,2021-03-01,41.9
Patagonia,Transporte,2021-03-01,47.8
Patagonia,Comunicación,2021-03-01,17.0
Patagonia,Recreación y cultura,2021-03-01,44.5
Patagonia,Educación,2021-03-01,22.5
Patagonia,Restaurantes y hoteles,2021-03-01,34.4
Patagonia,Bienes y servicios varios,2021-03-01,19.1
Nacional,Nivel general,2021-04-01,46.3
Nacional,Alimentos y bebidas no alcohólicas,2021-04-01,46.4
Nacional,Bebidas alcohólicas y tabaco,2021-04-01,44.0
Nacional,Prendas de vestir y calzado,2021-04-01,79.1
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2021-04-01,23.9
Nacional,Equipamiento y mantenimiento del hogar,2021-04-01,52.0
Nacional,Salud,2021-04-01,45.2
Nacional,Transporte,2021-04-01,52.6
Nacional,Comunicación,2021-04-01,19.3
Nacional,Recreación y cultura,2021-04-01,50.8
Nacional,Educación,2021-04-01,34.9
Nacional,Restaurantes y hoteles,2021-04-01,45.7
Nacional,Bienes y servicios varios,2021-04-01,30.9
GBA,Nivel general,2021-04-01,44.2
GBA,Alimentos y bebidas no alcohólicas,2021-04-01,43.2
GBA,Bebidas alcohólicas y tabaco,2021-04-01,42.7
GBA,Prendas de vestir y calzado,2021-04-01,84.0
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2021-04-01,22.0
GBA,Equipamiento y mantenimiento del hogar,2021-04-01,54.2
GBA,Salud,2021-04-01,40.9
GBA,Transporte,2021-04-01,47.8
GBA,Comunicación,2021-04-01,18.2
GBA,Recreación y cultura,2021-04-01,51.7
GBA,Educación,2021-04-01,33.4
GBA,Restaurantes y hoteles,2021-04-01,44.9
GBA,Bienes y servicios varios,2021-04-01,35.3
Pampeana,Nivel general,2021-04-01,48.4
Pampeana,Alimentos y bebidas no alcohólicas,2021-04-01,49.6
Pampeana,Bebidas alcohólicas y tabaco,2021-04-01,44.9
Pampeana,Prendas de vestir y calzado,2021-04-01,76.7
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2021-04-01,24.9
Pampeana,Equipamiento y mantenimiento del hogar,2021-04-01,49.2
Pampeana,Salud,2021-04-01,48.3
Pampeana,Transporte,2021-04-01,57.1
Pampeana,Comunicación,2021-04-01,19.0
Pampeana,Recreación y cultura,2021-04-01,54.0
Pampeana,Educación,2021-04-01,39.2
Pampeana,Restaurantes y hoteles,2021-04-01,46.5
Pampeana,Bienes y servicios varios,2021-04-01,27.6
Noroeste,Nivel general,2021-04-01,46.9
Noroeste,Alimentos y bebidas no alcohólicas,2021-04-01,46.3
Noroeste,Bebidas alcohólicas y tabaco,2021-04-01,46.5
Noroeste,Prendas de vestir y calzado,2021-04-01,77.9
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2021-04-01,24.9
Noroeste,Equipamiento y mantenimiento del hogar,2021-04-01,49.3
Noroeste,Salud,2021-04-01,50.9
Noroeste,Transporte,2021-04-01,51.9
Noroeste,Comunicación,2021-04-01,20.3
Noroeste,Recreación y cultura,2021-04-01,43.1
Noroeste,Educación,2021-04-01,41.2
Noroeste,Restaurantes y hoteles,2021-04-01,45.6
Noroeste,Bienes y servicios varios,2021-04-01,29.5
Noreste,Nivel general,2021-04-01,48.8
Noreste,Alimentos y bebidas no alcohólicas,2021-04-01,52.3
Noreste,Bebidas alcohólicas y tabaco,2021-04-01,46.7
Noreste,Prendas de vestir y calzado,2021-04-01,61.9
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2021-04-01,24.0
Noreste,Equipamiento y mantenimiento del hogar,2021-04-01,58.1
Noreste,Salud,2021-04-01,52.0
Noreste,Transporte,2021-04-01,53.3
Noreste,Comunicación,2021-04-01,25.8
Noreste,Recreación y cultura,2021-04-01,47.5
Noreste,Educación,2021-04-01,36.5
Noreste,Restaurantes y hoteles,2021-04-01,47.7
Noreste,Bienes y servicios varios,2021-04-01,29.5
Cuyo,Nivel general,2021-04-01,48.6
Cuyo,Alimentos y bebidas no alcohólicas,2021-04-01,48.5
Cuyo,Bebidas alcohólicas y tabaco,2021-04-01,45.0
Cuyo,Prendas de vestir y calzado,2021-04-01,77.9
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2021-04-01,31.5
Cuyo,Equipamiento y mantenimiento del hogar,2021-04-01,49.3
Cuyo,Salud,2021-04-01,47.7
Cuyo,Transporte,2021-04-01,61.2
Cuyo,Comunicación,2021-04-01,22.6
Cuyo,Recreación y cultura,2021-04-01,41.4
Cuyo,Educación,2021-04-01,23.3
Cuyo,Restaurantes y hoteles,2021-04-01,50.8
Cuyo,Bienes y servicios varios,2021-04-01,26.9
Patagonia,Nivel general,2021-04-01,44.7
Patagonia,Alimentos y bebidas no alcohólicas,2021-04-01,45.1
Patagonia,Bebidas alcohólicas y tabaco,2021-04-01,42.2
Patagonia,Prendas de vestir y calzado,2021-04-01,67.4
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2021-04-01,25.6
Patagonia,Equipamiento y mantenimiento del hogar,2021-04-01,52.1
Patagonia,Salud,2021-04-01,45.2
Patagonia,Transporte,2021-04-01,53.5
Patagonia,Comunicación,2021-04-01,21.9
Patagonia,Recreación y cultura,2021-04-01,45.4
Patagonia,Educación,2021-04-01,22.5
Patagonia,Restaurantes y hoteles,2021-04-01,38.7
Patagonia,Bienes y servicios varios,2021-04-01,24.0
Nacional,Nivel general,2021-05-01,48.8
Nacional,Alimentos y bebidas no alcohólicas,2021-05-01,49.9
Nacional,Bebidas alcohólicas y tabaco,2021-05-01,46.2
Nacional,Prendas de vestir y calzado,2021-05-01,70.0
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2021-05-01,26.3
