Region,Division_IPC,Fecha,Valor_IPC
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2017-03-01,107.7477
Pampeana,Equipamiento y mantenimiento del hogar,2017-03-01,102.0686
Pampeana,Salud,2017-03-01,107.4786
Pampeana,Transporte,2017-03-01,105.7104
Pampeana,Comunicación,2017-03-01,110.9914
Pampeana,Recreación y cultura,2017-03-01,106.5045
Pampeana,Educación,2017-03-01,114.7719
Pampeana,Restaurantes y hoteles,2017-03-01,105.6069
Pampeana,Bienes y servicios varios,2017-03-01,105.8309
Noroeste,Nivel general,2017-03-01,107.055
Noroeste,Alimentos y bebidas no alcohólicas,2017-03-01,105.9988
Noroeste,Bebidas alcohólicas y tabaco,2017-03-01,107.1161
Noroeste,Prendas de vestir y calzado,2017-03-01,102.2209
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2017-03-01,121.3727
Noroeste,Equipamiento y mantenimiento del hogar,2017-03-01,102.0194
Noroeste,Salud,2017-03-01,107.044
Noroeste,Transporte,2017-03-01,106.4422
Noroeste,Comunicación,2017-03-01,113.163
Noroeste,Recreación y cultura,2017-03-01,105.1461
Noroeste,Educación,2017-03-01,130.753
Noroeste,Restaurantes y hoteles,2017-03-01,105.0341
Noroeste,Bienes y servicios varios,2017-03-01,105.685
Noreste,Nivel general,2017-03-01,105.988
Noreste,Alimentos y bebidas no alcohólicas,2017-03-01,105.0298
Noreste,Bebidas alcohólicas y tabaco,2017-03-01,106.3092
Noreste,Prendas de vestir y calzado,2017-03-01,103.2313
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2017-03-01,113.2471
Noreste,Equipamiento y mantenimiento del hogar,2017-03-01,103.1742
Noreste,Salud,2017-03-01,107.6407
Noreste,Transporte,2017-03-01,102.3716
Noreste,Comunicación,2017-03-01,110.7662
Noreste,Recreación y cultura,2017-03-01,105.7406
Noreste,Educación,2017-03-01,123.958
Noreste,Restaurantes y hoteles,2017-03-01,110.4746
Noreste,Bienes y servicios varios,2017-03-01,104.5375
Cuyo,Nivel general,2017-03-01,105.9238
Cuyo,Alimentos y bebidas no alcohólicas,2017-03-01,105.6107
Cuyo,Bebidas alcohólicas y tabaco,2017-03-01,107.6177
Cuyo,Prendas de vestir y calzado,2017-03-01,99.9659
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2017-03-01,111.8642
Cuyo,Equipamiento y mantenimiento del hogar,2017-03-01,102.4367
Cuyo,Salud,2017-03-01,107.5537
Cuyo,Transporte,2017-03-01,107.7578
Cuyo,Comunicación,2017-03-01,108.0971
Cuyo,Recreación y cultura,2017-03-01,105.7508
Cuyo,Educación,2017-03-01,112.7186
Cuyo,Restaurantes y hoteles,2017-03-01,104.0537
Cuyo,Bienes y servicios varios,2017-03-01,105.5914
Patagonia,Nivel general,2017-03-01,106.5167
Patagonia,Alimentos y bebidas no alcohólicas,2017-03-01,103.9781
Patagonia,Bebidas alcohólicas y tabaco,2017-03-01,106.5579
Patagonia,Prendas de vestir y calzado,2017-03-01,104.7865
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2017-03-01,115.3729
Patagonia,Equipamiento y mantenimiento del hogar,2017-03-01,102.3074
Patagonia,Salud,2017-03-01,108.7254
Patagonia,Transporte,2017-03-01,106.3107
Patagonia,Comunicación,2017-03-01,107.843
Patagonia,Recreación y cultura,2017-03-01,105.026
Patagonia,Educación,2017-03-01,123.3177
Patagonia,Restaurantes y hoteles,2017-03-01,105.4631
Patagonia,Bienes y servicios varios,2017-03-01,106.397
Nacional,Nivel general,2017-04-01,108.9667
Nacional,Alimentos y bebidas no alcohólicas,2017-04-01,108.3515
Nacional,Bebidas alcohólicas y tabaco,2017-04-01,109.8338
Nacional,Prendas de vestir y calzado,2017-04-01,106.8806
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2017-04-01,117.4108
Nacional,Equipamiento y mantenimiento del hogar,2017-04-01,103.3147
Nacional,Salud,2017-04-01,109.052
Nacional,Transporte,2017-04-01,105.8674
Nacional,Comunicación,2017-04-01,118.2686
Nacional,Recreación y cultura,2017-04-01,108.2881
